"ID","Attending","Graduate_On","Plan_attend","Completed","Completed_On","Graduated","Graduation_Date","ID_PK","Study","Grad_Date_Change","Completed_Date_Change","Graduation_Date_Change","Degree_Recieved"
"9370","New Bedford High School","06/15/14 00:00:00","University of North Carolina",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5184","Automotives",,"Year-Only","Year-Only",
"9373","New Bedford High School","06/15/12 00:00:00","The University of Miami",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5185","Marine Biology",,"Year-Only","Year-Only",
"9372","New Bedford High School","06/15/12 00:00:00","College",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5186","culinary arts",,"Year-Only","Year-Only",
"9375","New Bedford High","06/15/12 00:00:00","College",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5187","medical",,"Year-Only","Year-Only",
"9217","Florien High School","05/12/11 00:00:00","University of Louisiana at Monroe",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5087","Aviation",,"Year-Only","Year-Only",
"9378","Franklin High School","06/08/12 00:00:00","New Hampshire Technical Institute",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5188","General Studies",,"Year-Only","Year-Only",
"9367","New Bedford High School","06/07/12 00:00:00","Bristol Community College",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5189","Speech Therapy",,"Year-Only","Year-Only",
"9381","Dartmouth high","03/24/11 00:00:00","Bcc",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5190","business ",,"Year-Only","Year-Only",
"9380","New Bedford High School ","06/04/11 00:00:00","Bristol Community College",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5191","Criminal Justice ",,"Year-Only","Year-Only",
"9369","New Bedford High School","06/07/11 00:00:00","Bristol Community College","Greater New Bedford Vocational Tech. High School","01/01/11 00:00:00",,"01/01/11 00:00:00","5192","Mechanical Engineering",,"Year-Only","Year-Only",
"9385","Franklin High School","06/17/11 00:00:00","Lakes Region Community College",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5193","Early Childhood Education",,"Year-Only","Year-Only",
"9405","Timberlake High School ","06/01/12 00:00:00","North Idaho College",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5194","Business Administration","Month-Only","Year-Only","Year-Only",
"9399","Timberlake Senior Highschool","01/01/11 00:00:00","North Idaho College",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5195","Computer Animation","Year-Only","Year-Only","Year-Only",
"9402","Timberlake Senior Highschool","06/09/12 00:00:00",,,"01/01/11 00:00:00",,"01/01/11 00:00:00","5196",,,"Year-Only","Year-Only",
"9396","Timberlake Senior High","06/01/12 00:00:00",,,"01/01/11 00:00:00",,"01/01/11 00:00:00","5197",,"Month-Only","Year-Only","Year-Only",
"9391","Timberlake High School","06/10/12 00:00:00","The Military",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5198","In law enforcement",,"Year-Only","Year-Only",
"9401","Timberlake High School","06/09/12 00:00:00","Wyotech",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5199","custome body and paint",,"Year-Only","Year-Only",
"9407","Timberlake High School","01/01/12 00:00:00","Universal Technical Institute",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5200","Auto and Diesel Mechanics","Year-Only","Year-Only","Year-Only",
"9387","Timberlake High School","06/01/12 00:00:00","Boise State University",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5201","Zoology","Month-Only","Year-Only","Year-Only",
"9389","Timberlake High School","06/01/12 00:00:00",,,"01/01/11 00:00:00",,"01/01/11 00:00:00","5202",,"Month-Only","Year-Only","Year-Only",
"9389","Timberlake High School","06/01/12 00:00:00",,,"01/01/11 00:00:00",,"01/01/11 00:00:00","5203","Nutritioin and Food","Month-Only","Year-Only","Year-Only",
"9389","Timberlake High School","06/01/12 00:00:00",,,"01/01/11 00:00:00",,"01/01/11 00:00:00","5204","Nutritioin and Food","Month-Only","Year-Only","Year-Only",
"9398","Timberlake High School","06/05/12 00:00:00","Idaho State University",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5205","History ",,"Year-Only","Year-Only",
"9390","Timberlake High School","06/02/12 00:00:00","University of Idaho",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5206","Animal Science",,"Year-Only","Year-Only",
"9394","Timberlake High School","06/01/12 00:00:00","Spokane Community College",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5207","Cullinary Arts ","Month-Only","Year-Only","Year-Only",
"11691","Kings Mountain High School","06/10/14 00:00:00","Eastern Carolina University","Kings Mountain High School","06/10/14 00:00:00","Eastern Carolina University","05/10/18 00:00:00","6781","MIdwife",,,,"BACHELOR'S DEGREE"
"11655","Martin luther king jr highschool","05/25/13 00:00:00","Georgia piedmont technical colege","MLK high/ dekalb high school of technology south","01/01/13 00:00:00",,"05/25/13 00:00:00","6766","automotive service ",,"Year-Only",,
"11675","Kings Mountain High School","06/08/13 00:00:00","East Carolina University",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6801","Pre-Medicine : Health Studies ",,"Year-Only","Year-Only",
"11693","Kings Mountain High School","06/10/14 00:00:00","East Carolina University","Kings Mountain High School","06/10/14 00:00:00",,"01/01/13 00:00:00","6802","Registered Nurse",,,"Year-Only",
"11683","Kings Mountain High School","06/10/14 00:00:00","University of North Carolina at Greensboro","Kings Mountain High School","06/10/14 00:00:00",,"01/01/13 00:00:00","6803","Register Nurse ",,,"Year-Only",
"11701","Redan/GHTS","05/23/13 00:00:00","Gwinnett Technical College","Redan/GHTS","05/23/13 00:00:00","Redan/GHTS","05/23/13 00:00:00","6804","Automotive Technician",,,,"HIGH SCHOOL DIPLOMA"
"11702","Stephenson High School","05/25/14 00:00:00","Alabama State Unv.","Dekalb High School of Technology South","05/25/14 00:00:00",,"01/01/13 00:00:00","6805","Football Player",,,"Year-Only",
"11705","Apalachee High School","05/01/15 00:00:00",,,"01/01/13 00:00:00",,"01/01/13 00:00:00","6806",,"Month-Only","Year-Only","Year-Only",
"11711","Waynesboro High School","06/07/14 00:00:00","Virginia Military Institution",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6808","Engineering",,"Year-Only","Year-Only",
"11713","Champlin Park High School","06/02/13 00:00:00","Saint Cloud State University",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6809","Art Education",,"Year-Only","Year-Only",
"11714","Istrouma High School","05/21/13 00:00:00","Delgado Community College",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6810","Child Development",,"Year-Only","Year-Only",
"11715","Istrouma High school","05/21/13 00:00:00","Remington ",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6811","cosmetology ",,"Year-Only","Year-Only",
"11723","Istrouma High School","05/21/13 00:00:00","Baton Rouge Community College",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6812","Nursing",,"Year-Only","Year-Only",
"11729","Istrouma High School","05/21/13 00:00:00","ITT Tech",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6813","Computer Technician",,"Year-Only","Year-Only",
"11728","Istrouma Senior High School","05/02/15 00:00:00","Louisiana State University ",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6814","Veterinarian/Small Animal Practitioner",,"Year-Only","Year-Only",
"11724","Istrouma High School","05/14/15 00:00:00","LSU",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6815","Business ",,"Year-Only","Year-Only",
"11741","Grant high school ","05/10/13 00:00:00",,,"01/01/13 00:00:00",,"01/01/13 00:00:00","6816",,,"Year-Only","Year-Only",
"11735","Grant High School","05/10/13 00:00:00","Votech",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6817","Nursing",,"Year-Only","Year-Only",
"11734","Grant High School","05/10/13 00:00:00","Votec",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6818","Welding",,"Year-Only","Year-Only",
"11725","Istrouma High School","05/21/13 00:00:00","Fortis College",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6819","Medical Assistant",,"Year-Only","Year-Only",
"11738","Grant High School","05/10/13 00:00:00","Louisiana Technical College",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6820","LPN",,"Year-Only","Year-Only",
"11740","Grant High School","12/21/13 00:00:00","Votec College",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6821","Vetanarion",,"Year-Only","Year-Only",
"11742","Grant High school","12/01/13 00:00:00","La teck",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6822",,"Month-Only","Year-Only","Year-Only",
"11737","Grant High School","12/21/13 00:00:00","Voe Tech",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6823","Ultrasound tech",,"Year-Only","Year-Only",
"11749","University of Phoenix","06/20/14 00:00:00",,,"08/15/98 00:00:00","Bogalusa High School","05/25/99 00:00:00","6824","Web Design",,,,
"11739","Grant high school","05/10/13 00:00:00","LSUA",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6825","health care",,"Year-Only","Year-Only",
"11730",,"01/01/13 00:00:00",,,"01/01/13 00:00:00",,"01/01/13 00:00:00","6826",,"Year-Only","Year-Only","Year-Only",
"11736","Grant high school","05/10/13 00:00:00","Basic trainning",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6827",,,"Year-Only","Year-Only",
"11748","Grant High","05/10/13 00:00:00",,,"01/01/13 00:00:00",,"01/01/13 00:00:00","6828",,,"Year-Only","Year-Only",
"11743","Grant High School","05/10/13 00:00:00","Alexandria Tech",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6829","Graphic Design",,"Year-Only","Year-Only",
"11733","Grant High","05/10/13 00:00:00",,,"01/01/13 00:00:00",,"01/01/13 00:00:00","6830",,,"Year-Only","Year-Only",
"11745","Grant High School","05/10/13 00:00:00","Vo Tech ",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6831","Welder",,"Year-Only","Year-Only",
"11746","Grant High","05/10/13 00:00:00","Winfield Votec",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6832","Welding",,"Year-Only","Year-Only",
"11750","Istrouma High School","05/20/15 00:00:00","Louisiana State University",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6833","pediatrics",,"Year-Only","Year-Only",
"11759","Istrouma High School","05/20/16 00:00:00","Lsu","Lsu","05/20/13 00:00:00","Istruma high","05/01/15 00:00:00","6834","baster degree",,,"Month-Only",
"11755","Istrouma High School","05/21/16 00:00:00",,,"01/01/13 00:00:00",,"01/01/13 00:00:00","6835","Degree",,"Year-Only","Year-Only",
"11753","Istroumia high school","05/21/15 00:00:00","Louisiana State Unversity ","Istroumia high school","05/21/15 00:00:00","Istroumia high school","05/21/15 00:00:00","6836","welding",,,,
"11754","Istruma High School","05/20/15 00:00:00","Louisiana Tech","Kenilworth Science&Technology","05/20/10 00:00:00",,"01/01/13 00:00:00","6837","Prenatology/Gynocology",,,"Year-Only",
"11757","Istrouma High School","05/20/15 00:00:00","LSU College","LSU College","08/21/15 00:00:00","LSU","08/18/15 00:00:00","6838","Doctor or Nurse ",,,,"MBA"
"11758","Istrouma High School","05/21/16 00:00:00","LSU College ","LSU College","05/22/16 00:00:00","LSU College ","08/08/16 00:00:00","6839","Doctor or Vet",,,,"MBA"
"11752","IstroumaHigh School","05/20/15 00:00:00","LUS OR SOUTHERN",,"08/20/15 00:00:00",,"05/20/15 00:00:00","6840","NURSING",,,,
"11756","Istrouma","05/20/15 00:00:00","Lsu or southeaster","Lsu or southeaster","08/20/15 00:00:00","Lsu or southeaster","08/20/15 00:00:00","6841","Music",,,,
"11751","Istrouma High School","05/16/16 00:00:00","Southern Univesity","Southern Univesity","07/15/16 00:00:00","Southern Uniesity","07/19/19 00:00:00","6842","Construction work",,,,"MBA"
"11765","Istrouma Senior High School","05/23/14 00:00:00","Texas A&M",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6843","Criminal Justice",,"Year-Only","Year-Only",
"11763","Istrouma High School","05/23/14 00:00:00","Texas tech uninvirsity","Howell park elementery,braaodmoor middle","05/22/10 00:00:00",,"01/01/13 00:00:00","6844","business",,,"Year-Only",
"11762","Istrouma High School","05/21/14 00:00:00","Georgia Unniversary",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6845","field of study ",,"Year-Only","Year-Only",
"11764","Istrouma High School","05/21/13 00:00:00","Louisiana Technical college",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6846","Welding",,"Year-Only","Year-Only",
"11761","Istrouma High School","05/21/14 00:00:00","Mississippi State University",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6847","Law School",,"Year-Only","Year-Only",
"11767","IstroumaHigh School","05/21/13 00:00:00","Louisiana Tech","Software","01/01/13 00:00:00",,"01/01/13 00:00:00","6848","Computer",,"Year-Only","Year-Only",
"11768",,"01/01/13 00:00:00","New Hampshire Technical Institute",,"01/01/13 00:00:00","Franklin Adult High School","01/01/13 00:00:00","6849",,"Year-Only","Year-Only","Month-Only",
"11772","Grant High School","05/10/13 00:00:00","University of Louisiana at Lafayette",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6850","Nursing",,"Year-Only","Year-Only",
"11781","Grant high School","05/10/13 00:00:00","NSU",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6851","Nursing",,"Year-Only","Year-Only",
"11783","Grant High School","05/13/13 00:00:00","University Of Louisiana Laffeyette","U.S. Army Basic Training","08/10/13 00:00:00",,"01/01/13 00:00:00","6852","PAtraleum Engeneering",,,"Year-Only",
"11785","Grant High","05/10/13 00:00:00","Grambling state unversity",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6853","nursing",,"Year-Only","Year-Only",
"11773","Grant High School","05/10/13 00:00:00","Southern Laffayette Community College ","First Responders course ","12/20/13 00:00:00",,"01/01/13 00:00:00","6855","Medical Handlers ",,,"Year-Only",
"11774","Grant High School","05/10/13 00:00:00",,,"01/01/13 00:00:00",,"01/01/13 00:00:00","6856",,,"Year-Only","Year-Only",
"11779","Grant High School","05/10/13 00:00:00","North Western State University",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6857","Education",,"Year-Only","Year-Only",
"11770","Grant High School","05/10/14 00:00:00","Winnfield voctech school",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6858","Mater Degree in Registred Nurse",,"Year-Only","Year-Only",
"11771","Grant High School","05/10/13 00:00:00","Oakdayle",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6854","Timber Marking",,"Year-Only","Year-Only",
"11786","Grant High School","05/10/13 00:00:00","LSUA",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6859","Teaching",,"Year-Only","Year-Only",
"11776","Grant Hgh School","05/10/13 00:00:00","Lusisana Sate University",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6860","Criminal Justice",,"Year-Only","Year-Only",
"11776","Grant Hgh School","05/10/13 00:00:00","Lusisana Sate University",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6861","Criminal Justice",,"Year-Only","Year-Only",
"11784","Grant High School","05/10/13 00:00:00","Northwestern State University","Grant High School","05/03/13 00:00:00","Grant High School","05/10/13 00:00:00","6862","criminal justice",,,,"AA"
"11775","Grant High School","05/10/13 00:00:00",,,"01/01/13 00:00:00",,"01/01/13 00:00:00","6863",,,"Year-Only","Year-Only",
"11790","Grant High School","05/10/13 00:00:00",,,"01/01/13 00:00:00",,"01/01/13 00:00:00","6864","Pipeline",,"Year-Only","Year-Only",
"11777","Grant High School","05/10/13 00:00:00","University of Louisiana at Monroe","Grant High School","05/10/13 00:00:00","Grant High School","05/10/13 00:00:00","6865","Psychology",,,,
"11788","Grant High School","01/01/13 00:00:00",,,"01/01/13 00:00:00",,"01/01/13 00:00:00","6866",,"Year-Only","Year-Only","Year-Only",
"11794","Kings Mountain High School","06/08/14 00:00:00","Cleveland Coummunity College",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6867","Masters",,"Year-Only","Year-Only",
"11694","Kings Mountain High School","06/10/14 00:00:00","Clevland Community College",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6868","Associate Degree Nursing ",,"Year-Only","Year-Only",
"11699","Kings Mountain High School","06/09/14 00:00:00","Queens University ",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6869",,,"Year-Only","Year-Only",
"11687","Kings Mountain High School","07/08/14 00:00:00","Gardner Webb ",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6870","Certified Nursing Assistant",,"Year-Only","Year-Only",
"11795","Family Community Christian School","05/01/13 00:00:00","Louisiana Tech University",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6871","Registered Nurse ","Month-Only","Year-Only","Year-Only",
"11798","Family Community Christian School","05/21/16 00:00:00","Stanford University",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6872","Legal",,"Year-Only","Year-Only",
"11800","Family Community Christian School","05/24/16 00:00:00","University of Louisiana Monroe",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6873","Registered Nurse",,"Year-Only","Year-Only",
"11802","Kings Mountain High School","06/09/14 00:00:00","University of North Carolina at Charlotte",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6874","Biology (Pre-Med)",,"Year-Only","Year-Only",
"11695","Kings Mountain High School","06/09/14 00:00:00","University of North Carolina Wilmington",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6875","Nursing",,"Year-Only","Year-Only",
"11803","Kings Mountain High School","06/08/13 00:00:00","East Carolina University",,"01/01/13 00:00:00",,"01/01/13 00:00:00","6876","Pre-Medicine",,"Year-Only","Year-Only",
"9392","Timberlake High School","06/11/12 00:00:00","North Idaho College",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5208","Archaeology",,"Year-Only","Year-Only",
"9415","Timberlake High School","06/01/12 00:00:00",,,"01/01/11 00:00:00",,"01/01/11 00:00:00","5209","Cullinary","Month-Only","Year-Only","Year-Only",
"9411","Timberlake High School","01/01/12 00:00:00","Embry-Riddle University",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5210","Aircraft science","Year-Only","Year-Only","Year-Only",
